idx,roll,pitch,yaw
37,10.67147445678711,-14.710824012756348,133.15216064453125,0.0
38,10.694733619689941,-14.65885066986084,132.78204345703125,0.0
39,10.717716217041016,-14.604527473449707,132.40826416015625,0.0
40,10.744194984436035,-14.549015998840332,132.03750610351562,0.0
41,10.765701293945312,-14.498905181884766,131.66542053222656,0.0
42,10.789498329162598,-14.447553634643555,131.2945556640625,0.0
43,10.813990592956543,-14.398634910583496,130.92364501953125,0.0
44,10.840524673461914,-14.344775199890137,130.55108642578125,0.0
45,10.865930557250977,-14.29421615600586,130.18212890625,0.0
46,10.883077621459961,-14.242134094238281,129.80580139160156,0.0
47,10.906705856323242,-14.190000534057617,129.43418884277344,0.0
48,10.92822551727295,-14.135220527648926,129.0607147216797,0.0
49,10.950641632080078,-14.08859634399414,128.6920166015625,0.0
50,10.973986625671387,-14.038443565368652,128.32052612304688,0.0
51,10.998146057128906,-13.983207702636719,127.94622802734375,0.0
52,11.019519805908203,-13.932167053222656,127.57389068603516,0.0
53,11.040958404541016,-13.88388442993164,127.2005386352539,0.0
54,11.063638687133789,-13.833613395690918,126.82514953613281,0.0
55,11.084166526794434,-13.778034210205078,126.4508285522461,0.0
56,11.103034019470215,-13.72217082977295,126.07420349121094,1.991245117805565e-42
57,11.121026039123535,-13.666253089904785,125.699462890625,0.0
58,11.136625289916992,-13.614653587341309,125.32476806640625,0.0
59,11.157366752624512,-13.560785293579102,124.95276641845703,0.0
60,11.176814079284668,-13.505173683166504,124.5714340209961,0.0
61,11.191822052001953,-13.449379920959473,124.19593048095703,0.0
62,11.20544147491455,-13.390040397644043,123.81570434570312,0.0
63,11.222504615783691,-13.33117961883545,123.43641662597656,0.0
64,11.239192962646484,-13.269491195678711,123.05891418457031,0.0
65,11.25680160522461,-13.216480255126953,122.67860412597656,0.0
66,11.272258758544922,-13.159443855285645,122.30180358886719,0.0
67,11.289946556091309,-13.102023124694824,121.92084503173828,0.0
68,11.306190490722656,-13.041402816772461,121.54081726074219,0.0
69,11.323055267333984,-12.981536865234375,121.16252136230469,0.0
70,11.338268280029297,-12.91811752319336,120.78260803222656,0.0
71,11.353217124938965,-12.863143920898438,120.4017562866211,0.0
72,11.368521690368652,-12.805943489074707,120.02127838134766,0.0
73,11.384052276611328,-12.750155448913574,119.64359283447266,1.991245117805565e-42
74,11.402936935424805,-12.685688972473145,119.2596206665039,0.0
75,11.417492866516113,-12.629131317138672,118.88042449951172,0.0
76,11.426735877990723,-12.575519561767578,118.49491882324219,0.0
77,11.442639350891113,-12.51699161529541,118.11489868164062,0.0
78,11.451961517333984,-12.456963539123535,117.73017883300781,0.0
79,11.461394309997559,-12.397357940673828,117.34491729736328,0.0
80,11.474502563476562,-12.333708763122559,116.95963287353516,0.0
81,11.486387252807617,-12.279463768005371,116.57780456542969,0.0
82,11.495189666748047,-12.220858573913574,116.1901626586914,0.0
83,11.5021333694458,-12.158839225769043,115.80213928222656,0.0
84,11.507421493530273,-12.096413612365723,115.41675567626953,0.0
85,11.515398025512695,-12.035290718078613,115.03167724609375,0.0
86,11.521368980407715,-11.97524642944336,114.64923858642578,0.0
87,11.52302360534668,-11.9064302444458,114.26140594482422,0.0
88,11.52987003326416,-11.846556663513184,113.87325286865234,0.0
89,11.541023254394531,-11.782774925231934,113.48638153076172,0.0
90,11.545578956604004,-11.721052169799805,113.09601593017578,0.0
91,11.55103874206543,-11.656998634338379,112.7090835571289,1.991245117805565e-42
92,11.559569358825684,-11.596955299377441,112.31814575195312,0.0
93,11.56301212310791,-11.531644821166992,111.93132019042969,0.0
94,11.565707206726074,-11.467930793762207,111.54035186767578,0.0
95,11.56926441192627,-11.402870178222656,111.14867401123047,0.0
96,11.570956230163574,-11.34149169921875,110.75533294677734,0.0
97,11.575590133666992,-11.282748222351074,110.37007904052734,0.0
98,11.576009750366211,-11.2204008102417,109.97993469238281,0.0
99,11.578660011291504,-11.158434867858887,109.58972930908203,0.0
100,11.576791763305664,-11.093415260314941,109.2010498046875,0.0
101,11.576899528503418,-11.027373313903809,108.80653381347656,0.0
102,11.576780319213867,-10.960957527160645,108.4169692993164,1.991245117805565e-42
103,11.579026222229004,-10.88690185546875,108.028564453125,0.0
104,11.5796537399292,-10.821690559387207,107.6401596069336,0.0
105,11.576416015625,-10.761017799377441,107.24832153320312,0.0
106,11.572394371032715,-10.701016426086426,106.85298919677734,0.0
107,11.567075729370117,-10.641152381896973,106.46016693115234,0.0
108,11.564743995666504,-10.576080322265625,106.06339263916016,0.0
109,11.559722900390625,-10.506749153137207,105.6683578491211,0.0
110,11.55526351928711,-10.439363479614258,105.26885223388672,0.0
111,11.5471830368042,-10.376564979553223,104.87329864501953,0.0
112,11.539125442504883,-10.307867050170898,104.48067474365234,0.0
113,11.534308433532715,-10.239418983459473,104.0849838256836,0.0
114,11.525763511657715,-10.172538757324219,103.6920166015625,1.991245117805565e-42
115,11.518823623657227,-10.104691505432129,103.29258728027344,0.0
116,11.511244773864746,-10.033207893371582,102.8919677734375,0.0
117,11.501991271972656,-9.964107513427734,102.493896484375,0.0
118,11.495100021362305,-9.898022651672363,102.09368133544922,0.0
119,11.481374740600586,-9.837518692016602,101.6983871459961,0.0
120,11.471470832824707,-9.767910957336426,101.29365539550781,0.0
121,11.46527099609375,-9.693510055541992,100.86674499511719,0.0
122,11.463022232055664,-9.608834266662598,100.43566131591797,0.0
123,11.483209609985352,-9.505615234375,99.94221496582031,0.0
124,11.50756549835205,-9.387481689453125,99.29056549072266,0.0
125,11.501937866210938,-9.315764427185059,98.75193786621094,0.0
126,11.48943042755127,-9.252619743347168,98.3427505493164,0.0
127,11.48948860168457,-9.17160701751709,97.8922119140625,0.0
128,11.503484725952148,-9.065990447998047,97.32682800292969,0.0
129,11.510412216186523,-8.965506553649902,96.75171661376953,0.0
130,11.510523796081543,-8.867026329040527,96.1978759765625,0.0
131,11.491613388061523,-8.7903470993042,95.69835662841797,0.0
132,11.400982856750488,-8.837185859680176,95.17625427246094,0.0
133,11.370996475219727,-8.771646499633789,94.67143249511719,0.0
134,11.342033386230469,-8.690972328186035,94.21054077148438,0.0
135,11.312487602233887,-8.621718406677246,93.76939392089844,0.0
136,11.313633918762207,-8.613186836242676,93.27287292480469,0.0
137,11.484698295593262,-8.54529094696045,92.73033905029297,1.991245117805565e-42
138,11.801862716674805,-8.721888542175293,92.13665008544922,0.0
139,12.128267288208008,-9.105660438537598,91.55006408691406,0.0
140,12.17454719543457,-9.443370819091797,91.07499694824219,0.0
141,12.086543083190918,-9.708569526672363,90.62825775146484,0.0
142,11.908369064331055,-9.594639778137207,90.18843841552734,0.0
143,11.820817947387695,-9.63019847869873,89.64910888671875,0.0
144,11.836833953857422,-10.033427238464355,88.91031646728516,0.0
145,11.946320533752441,-10.389402389526367,88.0879135131836,0.0
146,12.241605758666992,-10.78353214263916,87.28072357177734,0.0
147,12.634021759033203,-11.317166328430176,86.43211364746094,0.0
148,12.8095064163208,-11.935447692871094,85.40483856201172,1.991245117805565e-42
149,12.493685722351074,-12.569058418273926,84.33618927001953,0.0
150,12.163704872131348,-13.207662582397461,83.35765075683594,0.0
151,12.191604614257812,-13.600994110107422,82.37478637695312,0.0
152,12.635431289672852,-14.162007331848145,81.40312194824219,0.0
153,13.16895580291748,-14.694328308105469,80.46067810058594,0.0
154,13.22619342803955,-15.242685317993164,79.63544464111328,0.0
155,12.853686332702637,-15.8974027633667,79.02012634277344,0.0
156,12.519230842590332,-16.46820831298828,78.47870635986328,0.0
157,12.48782730102539,-17.26641273498535,77.81614685058594,0.0
158,12.601240158081055,-18.274337768554688,77.02167510986328,0.0
159,12.632450103759766,-19.364639282226562,76.21078491210938,0.0
160,12.450438499450684,-20.48530387878418,75.4652099609375,1.991245117805565e-42
161,12.25992488861084,-21.266998291015625,74.93006896972656,0.0
162,12.4357328414917,-21.746501922607422,74.25440979003906,0.0
163,12.629372596740723,-22.472225189208984,73.49180603027344,0.0
164,12.574878692626953,-23.64566421508789,72.720703125,0.0
165,12.422271728515625,-24.869932174682617,71.93724060058594,0.0
166,12.257821083068848,-26.115434646606445,71.17018127441406,0.0
167,12.29214096069336,-27.306781768798828,70.45774841308594,0.0
168,12.391919136047363,-28.345504760742188,69.67530822753906,0.0
169,12.510604858398438,-29.414552688598633,68.79241943359375,0.0
170,12.696394920349121,-30.596561431884766,67.85802459716797,0.0
171,12.866350173950195,-31.775285720825195,67.00045013427734,0.0
172,13.072098731994629,-32.84177780151367,66.25526428222656,0.0
173,13.488264083862305,-33.44855880737305,65.52865600585938,0.0
174,13.984241485595703,-34.02685546875,64.75013732910156,0.0
175,14.343708992004395,-34.821651458740234,63.97779846191406,0.0
176,14.649532318115234,-35.729637145996094,63.27015686035156,0.0
177,15.166106224060059,-36.51811218261719,62.43498611450195,0.0
178,15.663954734802246,-37.262176513671875,61.6215705871582,0.0
179,16.223785400390625,-37.78858947753906,60.727596282958984,0.0
180,16.87975311279297,-38.291770935058594,59.66120147705078,0.0
181,17.426864624023438,-38.84018325805664,58.65850830078125,0.0
182,17.925352096557617,-39.41645431518555,57.8092155456543,0.0
183,18.5079288482666,-39.91190719604492,56.95988845825195,1.991245117805565e-42
184,19.08128547668457,-40.41371154785156,56.09695816040039,0.0
185,19.733186721801758,-40.92198181152344,55.12823486328125,0.0
186,20.425289154052734,-41.435157775878906,54.07558822631836,0.0
187,20.99277687072754,-42.006839752197266,53.09835433959961,0.0
188,21.61128807067871,-42.6341552734375,52.07478713989258,0.0
189,22.152179718017578,-43.08756637573242,51.14016342163086,0.0
190,22.707521438598633,-43.447635650634766,50.21875,0.0
191,23.407123565673828,-43.86964797973633,49.1610221862793,0.0
192,24.183752059936523,-44.33435821533203,48.00904083251953,0.0
193,24.839460372924805,-44.93023681640625,46.953163146972656,0.0
194,25.342071533203125,-45.36863327026367,46.08424758911133,1.991245117805565e-42
195,25.85951042175293,-45.612823486328125,45.33308792114258,0.0
196,26.452430725097656,-45.77322006225586,44.607479095458984,0.0
197,27.06138801574707,-45.65384292602539,43.99625778198242,0.0
198,27.397546768188477,-45.34284591674805,43.71513366699219,0.0
199,27.57927894592285,-44.756141662597656,43.69831848144531,0.0
200,27.726224899291992,-43.835357666015625,43.8439826965332,0.0
201,28.171354293823242,-42.897708892822266,43.808998107910156,0.0
202,28.610553741455078,-42.1302375793457,43.70049285888672,0.0
203,28.61548614501953,-41.36235427856445,43.71537780761719,0.0
204,28.30880355834961,-40.26603317260742,44.07252502441406,0.0
205,28.296123504638672,-38.813777923583984,44.595916748046875,0.0
206,28.700498580932617,-37.58881378173828,44.834068298339844,0.0
207,28.953983306884766,-36.68775177001953,44.8286247253418,0.0
208,28.95870590209961,-35.80337142944336,44.94196319580078,0.0
209,28.670207977294922,-34.345149993896484,45.5775260925293,0.0
210,28.2850341796875,-31.889726638793945,46.944122314453125,0.0
211,28.52308464050293,-29.05693244934082,48.10219192504883,0.0
212,29.182077407836914,-27.143924713134766,48.386505126953125,0.0
213,29.449806213378906,-26.302993774414062,48.274864196777344,0.0
214,29.42677879333496,-25.67228126525879,48.25116729736328,0.0
215,29.028236389160156,-24.501537322998047,48.605987548828125,0.0
216,28.772226333618164,-22.483793258666992,49.41804885864258,0.0
217,28.86736488342285,-20.059425354003906,50.260040283203125,0.0
218,28.89346694946289,-17.843137741088867,51.01236343383789,0.0
219,28.71417236328125,-16.05747413635254,51.630149841308594,0.0
220,28.37123680114746,-14.435807228088379,52.310665130615234,0.0
221,28.07015037536621,-12.662338256835938,53.01242446899414,0.0
222,27.92812156677246,-10.541274070739746,53.75979995727539,0.0
223,27.68535041809082,-8.138218879699707,54.49408721923828,0.0
224,27.27699089050293,-6.086511135101318,55.089622497558594,0.0
225,27.064990997314453,-4.689233303070068,55.39951705932617,0.0
226,27.192649841308594,-3.7854650020599365,55.45332336425781,0.0
227,27.464658737182617,-2.873703956604004,55.52012634277344,0.0
228,27.838178634643555,-1.725663185119629,55.723045349121094,0.0
229,27.965478897094727,-0.2594106197357178,56.0681037902832,0.0
230,28.00728416442871,1.2174550294876099,56.277503967285156,0.0
231,28.033761978149414,2.4093754291534424,56.36463928222656,0.0
232,28.04985237121582,3.5620675086975098,56.45258712768555,0.0
233,28.077470779418945,4.790477752685547,56.60753631591797,0.0
234,28.173336029052734,6.16502046585083,56.9534797668457,1.991245117805565e-42
235,28.39236831665039,7.517220973968506,57.17994689941406,0.0
236,28.60279083251953,8.609296798706055,57.25396728515625,0.0
237,28.576753616333008,9.713539123535156,57.4437255859375,0.0
238,28.20543670654297,10.93405532836914,57.82929229736328,0.0
239,27.740385055541992,12.228120803833008,58.295040130615234,0.0
240,27.192344665527344,13.505454063415527,58.680328369140625,0.0
241,26.859952926635742,14.516717910766602,58.9201774597168,0.0
242,26.660503387451172,15.54641342163086,59.08147048950195,0.0
243,26.503421783447266,16.68338394165039,59.187679290771484,0.0
244,26.39364242553711,17.479604721069336,59.195281982421875,0.0
245,26.292715072631836,18.1763973236084,59.2269287109375,0.0
246,26.0853214263916,18.986400604248047,59.4501838684082,1.991245117805565e-42
247,25.861085891723633,20.07952880859375,59.819034576416016,0.0
248,25.635562896728516,21.219799041748047,60.160797119140625,0.0
249,25.425899505615234,22.475414276123047,60.42484664916992,0.0
250,25.241971969604492,23.73029899597168,60.592613220214844,0.0
251,25.11065673828125,24.749773025512695,60.657989501953125,0.0
252,25.158967971801758,25.52700424194336,60.593910217285156,0.0
253,25.230226516723633,26.226110458374023,60.482505798339844,0.0
254,25.117517471313477,27.06429672241211,60.40589141845703,0.0
255,24.903223037719727,28.26552963256836,60.5501594543457,0.0
256,24.818103790283203,29.804759979248047,61.022605895996094,0.0
257,24.91631507873535,31.4046573638916,61.69574737548828,1.991245117805565e-42
258,25.174230575561523,33.15737533569336,62.27314376831055,0.0
259,25.484375,34.086360931396484,62.71353530883789,0.0
260,25.550466537475586,34.83575439453125,62.88093185424805,0.0
261,25.403284072875977,35.77400207519531,62.957855224609375,0.0
262,25.164899826049805,36.71915054321289,63.13039779663086,0.0
263,24.816877365112305,37.40494155883789,63.09709548950195,1.991245117805565e-42
264,24.36665916442871,38.06515884399414,62.873416900634766,0.0
265,23.882509231567383,39.05133056640625,62.69639205932617,0.0
266,23.380935668945312,40.15464401245117,62.59499740600586,0.0
267,22.941633224487305,40.8272590637207,62.54027557373047,0.0
268,22.565292358398438,41.44511413574219,62.45469665527344,0.0
269,22.2745418548584,42.36833190917969,62.53908920288086,0.0
270,21.965988159179688,43.29285430908203,62.59518814086914,0.0
271,21.575801849365234,44.1119499206543,62.331138610839844,0.0
272,21.266881942749023,44.82625961303711,62.05447769165039,0.0
273,21.011333465576172,45.54195785522461,61.8531379699707,0.0
274,20.800825119018555,46.42436218261719,61.739524841308594,0.0
275,20.581375122070312,47.092552185058594,61.59989929199219,1.991245117805565e-42
276,20.315601348876953,47.6224365234375,61.38294219970703,0.0
277,19.956485748291016,48.2276725769043,61.10594940185547,0.0
278,19.66057777404785,48.95211410522461,60.89529037475586,0.0
279,19.279216766357422,49.69981384277344,60.42544174194336,0.0
280,18.93004608154297,50.564754486083984,60.07252502441406,0.0
281,18.732921600341797,51.52803421020508,60.02998733520508,0.0
282,18.558603286743164,52.40266036987305,59.94454574584961,0.0
283,18.32089614868164,53.13227844238281,59.533329010009766,0.0
284,17.972700119018555,53.884361267089844,59.05572509765625,0.0
285,17.378782272338867,54.47968292236328,58.409576416015625,0.0
286,16.722854614257812,54.90390396118164,57.670780181884766,0.0
287,16.266746520996094,55.376182556152344,57.14301300048828,0.0
288,15.831625938415527,55.88410568237305,56.63932800292969,0.0
289,15.302416801452637,56.30117416381836,55.9891471862793,0.0
290,14.617039680480957,56.37948226928711,55.17499542236328,0.0
291,13.75639820098877,56.11519241333008,54.230384826660156,0.0
292,12.93128776550293,55.81148147583008,53.393978118896484,0.0
293,12.133615493774414,55.48723602294922,52.62533950805664,0.0
294,11.368849754333496,54.96004104614258,51.85722732543945,0.0
295,10.451701164245605,53.77268600463867,50.9526481628418,0.0
296,9.371198654174805,52.535804748535156,49.9743766784668,0.0
297,8.3201322555542,51.3965950012207,48.923179626464844,0.0
298,7.537919521331787,50.12453842163086,47.9785041809082,1.991245117805565e-42
299,6.866028785705566,48.355308532714844,47.09714889526367,0.0
300,6.28516960144043,46.106903076171875,46.2858772277832,0.0
301,5.858242511749268,42.97643280029297,45.557159423828125,0.0
302,5.431171417236328,40.61920928955078,44.97590637207031,0.0
303,4.8100666999816895,39.47443389892578,44.35488510131836,0.0
304,4.424768924713135,38.141319274902344,43.819698333740234,0.0
305,4.2384867668151855,35.78902816772461,43.333770751953125,0.0
306,3.931236743927002,32.395484924316406,42.701236724853516,0.0
307,3.579132556915283,28.96042251586914,42.170249938964844,0.0
308,3.152850389480591,26.6707706451416,41.81610107421875,0.0
309,2.6674227714538574,25.90876579284668,41.40119171142578,0.0
310,2.3064322471618652,24.91659927368164,40.97343063354492,0.0
311,1.8945659399032593,23.055313110351562,40.452999114990234,0.0
312,1.2641518115997314,20.443302154541016,39.897300720214844,0.0
313,0.5574515461921692,17.920181274414062,39.33943176269531,0.0
314,-0.2232060581445694,16.31611442565918,38.789093017578125,0.0
315,-0.8451695442199707,15.120577812194824,38.290122985839844,0.0
316,-1.3528560400009155,13.370733261108398,37.746604919433594,0.0
317,-1.8651559352874756,11.029354095458984,37.30495071411133,0.0
318,-2.3785440921783447,8.621392250061035,36.95470428466797,0.0
319,-2.776646852493286,6.370464324951172,36.64702224731445,0.0
320,-2.9881203174591064,4.752650260925293,36.33280563354492,0.0
321,-3.147559404373169,3.3070528507232666,36.008907318115234,1.991245117805565e-42
322,-3.4556760787963867,1.2053372859954834,35.70339584350586,0.0
323,-3.7096548080444336,-1.9251261949539185,35.35401916503906,0.0
324,-4.219851970672607,-5.202870845794678,35.181339263916016,0.0
325,-4.586912631988525,-8.02216911315918,35.069889068603516,0.0
326,-4.668927192687988,-8.846183776855469,34.8311653137207,0.0
327,-4.431445121765137,-8.693133354187012,34.427040100097656,0.0
328,-3.8047869205474854,-9.071161270141602,33.94645309448242,0.0
329,-3.16471266746521,-10.439444541931152,33.54362106323242,0.0
330,-2.9093215465545654,-12.395822525024414,33.20742416381836,0.0
331,-2.7594943046569824,-14.361672401428223,32.85087203979492,0.0
332,-2.6030263900756836,-15.943249702453613,32.51675796508789,0.0
333,-2.367475986480713,-17.29212760925293,32.145729064941406,0.0
334,-2.130136013031006,-18.526826858520508,31.766521453857422,0.0
335,-1.7956123352050781,-19.72755241394043,31.4068603515625,0.0
336,-1.3801394701004028,-21.369709014892578,31.01951026916504,0.0
337,-0.9084212779998779,-23.09136390686035,30.639680862426758,0.0
338,-0.41348278522491455,-24.558589935302734,30.244043350219727,1.991245117805565e-42
339,0.03952402621507645,-25.676271438598633,29.883445739746094,0.0
340,0.551723301410675,-26.578310012817383,29.438724517822266,0.0
341,1.0375736951828003,-27.83296775817871,28.99410057067871,0.0
342,1.3025003671646118,-29.38192367553711,28.61876678466797,0.0
343,1.5060369968414307,-30.974628448486328,28.22425079345703,0.0
344,1.7245196104049683,-32.69001770019531,27.836753845214844,1.991245117805565e-42
345,2.3658041954040527,-34.040592193603516,27.34981346130371,0.0
346,2.9341628551483154,-34.69913864135742,26.82844352722168,0.0
347,3.4140477180480957,-35.2902946472168,26.25515365600586,0.0
348,3.986191749572754,-36.4066162109375,25.579729080200195,0.0
349,4.464803695678711,-37.86186599731445,24.96387481689453,0.0
350,4.882878303527832,-39.292449951171875,24.44676971435547,0.0
351,5.340695381164551,-40.41282272338867,23.96454620361328,0.0
352,5.663356781005859,-41.308868408203125,23.40481948852539,0.0
353,5.890740871429443,-42.287593841552734,22.72469711303711,0.0
354,6.44411039352417,-43.23611831665039,21.962818145751953,0.0
355,6.944983959197998,-44.1942253112793,21.19016456604004,0.0
356,7.282810688018799,-45.165184020996094,20.455257415771484,0.0
357,7.324904918670654,-45.982730865478516,19.803356170654297,0.0
358,7.711103439331055,-46.66823196411133,19.114410400390625,0.0
359,8.465869903564453,-47.56621551513672,18.294389724731445,0.0
360,9.19040298461914,-48.48162841796875,17.4505558013916,0.0
361,9.764837265014648,-48.961299896240234,16.694276809692383,0.0
362,10.346497535705566,-49.209205627441406,15.941449165344238,0.0
363,10.893141746520996,-49.19246292114258,15.232728004455566,0.0
364,11.406392097473145,-49.37163162231445,14.568212509155273,0.0
365,11.986197471618652,-49.62229537963867,13.857332229614258,0.0
366,12.544398307800293,-49.939735412597656,13.173999786376953,0.0
367,13.101445198059082,-50.13656997680664,12.565528869628906,1.991245117805565e-42
368,13.652856826782227,-50.13902282714844,11.937374114990234,0.0
369,14.220173835754395,-50.2629508972168,11.158021926879883,0.0
370,14.871360778808594,-50.54853057861328,10.251294136047363,0.0
371,15.54108715057373,-50.709068298339844,9.50054931640625,0.0
372,16.108135223388672,-50.60172653198242,8.956429481506348,0.0
373,16.487138748168945,-50.053321838378906,8.624221801757812,0.0
374,16.75627326965332,-49.357784271240234,8.420443534851074,0.0
375,16.973318099975586,-48.59376525878906,8.271632194519043,0.0
376,17.175811767578125,-47.91960906982422,8.13107681274414,0.0
377,17.23392677307129,-46.99284362792969,8.10645866394043,0.0
378,16.997159957885742,-45.330078125,8.528263092041016,0.0
379,16.6470947265625,-42.407936096191406,9.362815856933594,0.0
380,16.50331687927246,-39.30863952636719,10.130243301391602,0.0
381,16.627357482910156,-36.71804428100586,10.709423065185547,0.0
382,16.8603458404541,-34.75357437133789,11.008851051330566,0.0
383,16.938886642456055,-33.1025276184082,11.245635986328125,0.0
384,16.802785873413086,-31.045713424682617,11.809182167053223,1.991245117805565e-42
385,16.700098037719727,-28.216493606567383,12.641523361206055,0.0
386,16.739105224609375,-25.179473876953125,13.502756118774414,0.0
387,16.854293823242188,-22.09636116027832,14.430737495422363,0.0
388,16.804641723632812,-19.144615173339844,15.311158180236816,0.0
389,16.700443267822266,-16.381563186645508,16.063657760620117,0.0
390,16.47770881652832,-13.839048385620117,16.76293182373047,1.991245117805565e-42
391,16.31446075439453,-11.5587739944458,17.395057678222656,0.0
392,16.27459144592285,-9.561399459838867,17.873401641845703,0.0
393,16.318592071533203,-7.657462120056152,18.346874237060547,0.0
394,16.2689266204834,-5.958123207092285,18.82715606689453,0.0
395,16.20714569091797,-4.375760555267334,19.29266357421875,0.0
396,16.08932876586914,-2.8197643756866455,19.785118103027344,0.0
397,15.7571439743042,-1.6058543920516968,20.171306610107422,0.0
398,15.503156661987305,-0.8272980451583862,20.369291305541992,0.0
399,15.273896217346191,-0.1908390372991562,20.50762176513672,0.0
400,15.080656051635742,0.5244021415710449,20.502737045288086,0.0
401,14.783699035644531,1.4220325946807861,20.614421844482422,0.0
402,14.268489837646484,2.2637898921966553,20.654251098632812,0.0
403,13.689687728881836,2.7551279067993164,20.585580825805664,0.0
404,12.94583797454834,3.18149995803833,20.626712799072266,0.0
405,11.873481750488281,3.6369130611419678,20.75141143798828,0.0
406,10.577008247375488,4.1546759605407715,20.929859161376953,0.0
407,9.643176078796387,4.973609924316406,21.110645294189453,0.0
408,9.175589561462402,5.780086517333984,21.015043258666992,0.0
409,8.949880599975586,6.069806098937988,20.583059310913086,0.0
410,8.54367733001709,6.029719829559326,20.15312385559082,0.0
411,7.87929630279541,5.985419273376465,19.797927856445312,0.0
412,6.800652027130127,6.261717319488525,19.607866287231445,0.0
413,5.589430332183838,6.850474834442139,19.43545150756836,1.991245117805565e-42
414,4.380218505859375,7.359861850738525,19.260940551757812,0.0
415,3.166473150253296,7.686147689819336,19.055187225341797,0.0
416,1.9389493465423584,7.611191272735596,18.733261108398438,0.0
417,0.7489157319068909,7.39021635055542,18.41943359375,0.0
418,-0.384690523147583,7.343677997589111,18.137435913085938,0.0
419,-1.6516120433807373,7.46904182434082,17.78023910522461,0.0
420,-3.03471040725708,7.5503058433532715,17.41330337524414,0.0
421,-4.219742298126221,7.405322074890137,17.110700607299805,0.0
422,-5.047233581542969,7.241550445556641,16.870203018188477,0.0
423,-5.783201694488525,7.265512943267822,16.635496139526367,0.0
424,-6.824442386627197,7.408872604370117,16.54584312438965,0.0
425,-8.255948066711426,7.334230422973633,16.256481170654297,0.0
426,-9.33887004852295,7.00516414642334,15.90272331237793,0.0
427,-10.117339134216309,6.739819049835205,15.58124828338623,0.0
428,-10.985576629638672,6.620877742767334,15.233345985412598,0.0
429,-11.955443382263184,6.5191121101379395,14.84897518157959,0.0
430,-12.97898006439209,6.381012916564941,14.380091667175293,1.991245117805565e-42
431,-13.841941833496094,6.10488748550415,13.901819229125977,0.0
432,-14.69503116607666,5.888792514801025,13.51369857788086,0.0
433,-15.669113159179688,5.795434951782227,13.263919830322266,0.0
434,-16.668210983276367,5.835012435913086,12.98936653137207,0.0
435,-17.698440551757812,5.874492645263672,12.54288387298584,0.0
436,-18.7695255279541,5.731290340423584,12.043535232543945,1.991245117805565e-42
437,-19.825380325317383,5.455586910247803,11.51114559173584,0.0
438,-20.894189834594727,5.518393516540527,10.792046546936035,0.0
439,-21.89141845703125,5.571902275085449,10.089317321777344,0.0
440,-22.720285415649414,5.386790752410889,9.56230640411377,0.0
441,-23.492324829101562,5.139424800872803,9.061864852905273,0.0
442,-24.269357681274414,4.968149662017822,8.554537773132324,0.0
443,-25.010576248168945,4.889048099517822,8.134685516357422,0.0
444,-25.731220245361328,4.72967529296875,7.67249059677124,0.0
445,-26.417255401611328,4.448296546936035,7.184786796569824,0.0
