idx,1e,1u,2e,2u,3e,3u,4e,4u,5e,5u,6e,6u,7e,7u,8e,8u,9e,9u
67,60470,33128,55620,26868,45699,22149,60470,41477,29556,16494,60385,14997,60470,14816,11773,11086,48695
68,60470,34169,56681,26868,46402,12801,60470,40315,28128,17537,60301,15663,60470,15364,60470,11083,60470
69,57566,26868,47029,13427,60470,31386,26364,16936,59965,15435,60470,15201,60470,11259,60470,34702,58433
70,48262,14661,60470,37341,24936,17748,59713,15670,60470,14194,60470,11557,60470,31632,56595,26867,51780
71,60470,35683,23256,17180,59797,14675,60470,15150,60470,11857,60470,34534,54831,26868,55140,21539,60470
72,22416,16302,59881,15702,60470,14648,60470,11416,60470,33772,56726,26868,54001,20400,60470,32019,18467
73,59882,15239,60470,14630,60470,11233,60470,34591,60469,26868,54206,20605,60470,30117,18468,17114,59797
74,60470,13603,60470,11414,60470,32709,59017,26868,55743,22141,60469,28140,18467,17783,59798,15947,60470
75,60470,11177,60470,34993,57587,26868,57173,23571,60469,26819,18468,17868,59713,13747,60470,15172,60470
76,60470,31392,52574,26868,62270,28668,60470,27139,18467,18012,59629,13435,60470,15439,60470,11072,60470
77,53496,26868,61432,27830,60470,26040,18467,16931,59630,15187,60469,15093,60470,11812,60470,33227,54918
78,60010,26408,60470,24136,18467,17113,59630,15769,60470,15112,60469,11515,60470,36123,51234,26868,63694
79,60470,24510,18467,16669,59714,15407,60469,14294,60470,11233,60470,35596,59339,26868,55505,21903,60470
80,18467,16951,59630,15876,60470,15574,60469,11548,60470,36639,50158,26868,64770,31168,60470,21799,18467
81,59714,15374,60470,14694,60470,11463,60469,38443,51682,26868,63162,29560,20442,20438,38509,349,18467
82,59714,15586,60470,14749,60470,12655,60470,41100,49474,26867,65369,31767,60470,23459,18467,17211,59714
83,60470,14967,60470,11292,60470,36635,50840,26868,64003,30401,60470,23461,18467,17158,59714,15614,60470
84,60470,11201,60470,38981,51694,26868,63149,29547,60470,22312,18467,16837,59714,16708,60470,14024,60470
85,60470,42604,52226,26868,62618,29016,60469,20710,18468,17756,59629,14962,60470,14602,60470,11198,60470
86,52652,26868,62276,28674,60470,22374,18467,17902,59629,14733,60470,14605,60470,10958,60470,44292,50842
87,64086,30484,60470,21895,18467,15054,59630,14974,60469,14160,60470,9686,60470,46599,51538,26868,63390
88,60470,22365,18467,16036,59546,15259,60469,14707,60470,10686,60470,44728,49103,26868,373,32307,60470
89,18635,16085,59294,16061,60470,14009,60469,10698,60470,39625,52280,26868,62816,29214,60470,17161,18719
90,59294,16388,60470,13990,60469,11033,60470,48489,51668,26868,63344,29742,60470,21072,18887,17066,59042
91,60470,14799,60470,11299,60469,55525,50435,26868,64661,31059,60470,20408,19055,17007,59042,15169,60470
92,60470,10361,60469,55070,49686,26868,65242,31640,60470,20527,19139,15950,59126,14862,60470,13894,60470
93,60469,51904,48593,26868,631,32565,60470,20696,19307,16186,59462,16257,60470,14425,60470,10976,60470
94,49581,26867,64675,31072,60469,20411,21996,16491,60218,16037,60469,13127,60470,11109,60470,21020,48649
95,62163,28561,60470,19300,23675,17164,60470,15859,60470,9788,60469,11689,60470,26868,46556,26868,62324
96,60469,19748,25440,16705,60470,14593,60470,9964,60470,12358,60469,26867,45600,26868,61516,27914,60470
97,26279,16138,60470,14670,60470,9600,60470,11609,60469,26867,45011,26868,61265,27663,60469,19976,26448
98,60470,15153,60470,10031,60470,12214,60470,26867,45968,26868,60139,26537,60470,20258,28464,16292,60469
99,60470,10432,60470,12418,60470,26868,46690,26868,57401,23799,60470,16202,30984,16260,60470,15194,60469
100,60470,13139,60470,26868,33907,26868,2128,34062,60470,20043,32244,16879,60470,15323,60470,9779,60469
101,60470,26868,43669,26868,56642,23040,60470,19384,33336,16975,60470,15537,60470,10156,60470,14169,60469
102,39377,26868,59842,26240,60470,20666,33924,15996,60470,14279,60470,10155,60470,14448,60469,26867,43431
103,55200,21598,60470,21109,34260,16102,60470,13579,60470,10155,60470,13865,60469,26867,38074,26868,60222
104,60469,20382,35689,16818,60469,15867,60470,10139,60470,12716,60470,26867,37228,26868,59639,26036,60469
105,37789,16833,60470,15282,60469,9949,60470,13880,60470,26868,32902,26868,61865,28262,60469,19451,40645
106,60470,15721,60470,9626,60469,15021,60470,26868,28601,26869,63310,29707,60470,20654,41232,16803,60470
107,60470,10031,60470,15349,60469,26867,25789,57722,60470,20089,41820,15473,60470,15300,60470,9035,60470
108,60470,26868,25200,57134,60470,19531,42576,16176,60470,15120,60470,9484,60470,15910,60470,26868,24444
109,60470,16951,44677,16157,60469,15192,60470,10403,60470,16150,60470,26868,22344,54278,60470,19483,47365
110,60470,14828,60470,10526,60469,16743,60470,26868,19656,51590,60470,19826,49381,16102,60470,15221,60470
111,60469,17406,60470,26868,17640,49574,60470,20986,50641,15419,60470,15733,60470,11231,60470,16968,60469
112,16380,48314,60470,20445,52741,15898,60470,15846,60470,11071,60470,19171,60470,26868,14280,46213,60469
113,54674,15805,60470,14555,60469,10773,60470,19932,60470,26868,12348,44281,60469,19566,55094,16410,60470
114,60470,11347,60469,20034,60470,26868,11928,43216,60469,20686,57782,15632,60470,14850,60470,10946,60470
115,60469,26867,9240,41173,60470,21080,59545,16176,60470,15174,60470,11321,60470,22301,60469,26868,7476
116,60470,20637,60469,15112,60470,15547,60470,10623,60470,22639,60470,26868,6551,36427,60470,20609,60974
117,60470,15495,60469,10752,60470,26426,60470,26868,6047,34414,60470,16935,61814,15692,60469,15178,60470
118,60470,27863,60469,26868,5208,32967,60470,20270,62654,16278,60470,14303,60469,10762,60470,29560,60470
119,4367,30476,60470,21665,63158,16118,60470,15009,60470,10945,60469,28386,60470,26868,3863,27790,60470
120,63662,15250,60470,15191,60470,11050,60470,30152,60469,26867,3359,26934,60470,21037,64754,15812,60470
121,60470,10379,60470,31000,60469,26867,2267,23974,60470,20029,226,16099,60470,15234,60470,10224,60470
122,60469,26868,1260,22817,60469,19575,1235,16278,60469,15331,60470,11000,60470,30032,60469,26868,252
123,60469,19746,2495,15885,60470,15411,60469,11383,60470,36109,60470,26868,64527,17286,60470,20364,3250
124,60554,15273,60470,11193,60469,36843,54614,26868,4007,20891,60470,20523,4006,15278,60974,14640,60470
125,60469,37800,54121,26868,3324,20319,60470,19634,4258,15286,61226,15353,60470,10860,60470,25895,50948
126,5992,19926,60470,19761,5014,15668,61478,14657,60470,11106,60470,35832,51075,26868,4857,18928,60470
127,5350,15953,61814,14800,60470,11127,60470,35043,50182,26868,5078,18166,60470,19651,6023,15818,61898
128,60469,11713,60470,41299,51243,26868,3261,13839,60470,19157,6863,15677,62150,14464,60469,11198,60470
129,52704,26868,708,9722,60470,19975,7619,15563,62402,14606,60470,11155,60469,41973,51431,26868,974
130,60469,19202,8291,14589,62570,14539,60470,10655,60470,42713,51138,26868,426,8046,60469,18752,9131
131,62318,14716,60470,10739,60470,49005,50300,26868,676,6903,60470,19734,10222,15932,61730,14487,60470
132,60470,50914,50139,26868,333,8137,60470,20009,11482,16257,61562,14035,60470,11147,60470,59708,48636
133,744,5334,60470,19524,12911,15638,61562,14189,60469,11786,58145,47645,2323,14250,49837,26868,63651
134,60470,18456,14003,15166,61394,12942,60469,11142,60470,12991,49085,26868,3007,63947,60470,57517,60470
135,15095,16719,61142,12744,60470,11906,60469,16129,47448,26868,64276,63608,60470,17996,16271,14800,60638
136,60470,11146,15187,4687,45281,11678,46106,26867,64945,63723,60470,18411,17531,16030,60470,10789,60470
137,60470,26867,46666,26868,63293,60622,60470,18022,18455,15653,60470,10708,60470,12057,60470,26868,46822
138,62213,59405,60470,18927,19212,14945,60470,9408,60469,12646,60470,26868,45980,26868,1827,65043,60471
139,60469,19103,19632,15936,60470,9368,60469,12598,60470,26868,45892,26868,1496,60876,60470,54504,60469
140,20136,15305,60470,10145,60469,13186,60470,26868,44707,26868,2177,62608,60470,52799,60470,18427,20219
141,60470,9413,60470,11894,60469,26867,44370,26868,2430,61579,60470,52625,60470,17540,20387,15219,60470
142,60470,12943,60469,26867,43640,26868,2992,60219,60470,51230,60470,18241,20471,15525,60470,9216,60470
143,60470,26867,45415,26867,1132,59507,60470,50773,60470,18175,20723,15844,60470,9507,60470,13862,60470
144,44429,26868,1866,57857,60470,45052,60470,17234,21564,15975,60469,9938,60470,14364,60470,26868,41322
145,4133,58738,60470,45000,60470,15331,22152,15336,60469,9728,60470,14179,60470,26868,39501,26868,5366
146,60470,45552,60470,17700,24420,16407,60470,10014,60469,13979,60470,26868,37610,26868,4989,57520,60471
147,60469,18103,24924,15805,60470,10788,60470,13107,60469,26867,37416,26868,4680,53562,60470,44813,60469
148,26520,15083,60470,9949,60470,14680,60469,26867,32773,26869,7727,58244,60470,43988,60470,17113,27611
149,60470,9488,60470,14332,60470,26868,29479,26868,9928,56760,60470,44024,60470,16861,28200,15628,60469
150,60470,14229,60470,26868,29226,26868,9593,56436,60470,43545,60470,17460,28788,15328,60469,10123,60470
151,60470,26868,28761,26869,9470,54409,60470,41884,60470,16957,29712,14919,60470,10171,60469,15308,60470
152,37309,15524,60470,39496,60470,17543,30888,12173,60470,9910,60470,15416,60469,26867,36133,12697,60470
153,60470,17761,31392,15495,60470,10451,60470,16650,60470,26867,35628,10322,60470,35492,60470,16825,32148
154,60470,9961,60470,16870,60470,26868,34872,15090,60470,39899,60470,16405,32737,15213,60469,10239,60470
155,60470,26868,34285,8209,60469,35322,60470,17219,33324,16239,60470,10254,60470,16823,60470,26868,33697
156,60470,33780,60470,17975,33492,15493,60470,10459,60469,17162,60470,26868,33529,65463,60470,25754,60470
157,33576,13390,60470,11147,60469,17068,60470,26868,33445,65380,60470,30784,60470,17638,36600,15573,60470
158,60470,18670,60469,26867,30421,62356,60470,29356,60470,15620,36936,15323,60470,10205,60470,18762,60470
159,30084,62019,60470,26644,60470,17651,36936,15596,60470,10941,60470,18834,60470,26868,30084,62019,60470
160,60470,17551,36936,15303,60470,10811,60470,18888,60470,26868,30084,62019,60470,24559,60470,18877,36937
161,60469,11019,60470,19538,60470,26868,30084,62019,60470,22818,60470,17345,36937,14882,60470,11366,60469
162,60470,26868,30085,62019,60469,23194,60470,16772,36937,14893,60721,11533,60470,19490,60470,26868,29833
163,60470,23032,60469,17171,36937,15444,61142,9398,60469,21663,60470,26868,29413,61347,60470,21746,60469
164,36937,14935,61310,10562,60470,23199,60469,26867,29245,61179,60470,21336,60470,16905,36936,15591,61310
165,60470,23203,60469,26867,29245,61179,60470,21478,60470,17873,36936,14665,60890,11256,60470,24604,60469
166,29665,61599,60470,21625,60470,17207,36936,15184,60470,10189,24657,24004,35811,683,60469,26868,30085
167,60470,22794,60470,15948,36936,14851,60470,10333,60470,20594,60470,26868,30084,62019,60470,21775,60470
168,36937,14948,60469,10550,60470,24370,60470,26868,30085,62018,60469,20858,60470,16700,36937,16402,60469
169,60470,26944,60470,26868,30085,62019,60469,20109,60470,17500,36937,15062,60470,11358,60469,28863,60470
170,30085,62019,60470,20445,60469,17901,36937,15437,60470,9853,60469,28743,60470,26868,30085,62019,60470
171,60469,16066,36937,15100,60470,10440,60470,29664,60469,26867,30085,62019,60470,22040,60470,16821,36936
172,60470,10372,60470,30728,60469,26867,30085,62019,60470,20460,60470,17666,36936,15369,60470,10758,60470
173,60469,26867,30085,62019,60470,18329,60470,15949,36936,14916,60470,11159,60470,32919,60469,26868,30085
174,60470,20099,60470,17754,34500,15549,60470,10677,60470,30281,60469,26868,32521,64455,60470,18748,16187
175,44281,695,33324,15209,60470,8683,60470,27965,60469,26868,33698,95,60469,21153,60470,15764,31812
176,60470,10394,60470,29262,60469,26868,35210,1608,60469,20623,60470,16668,31140,15478,60470,11133,60470
177,60469,26868,35882,2280,60470,19367,60469,16219,29628,15904,60470,10793,60470,31231,60469,26868,37394
178,60470,19213,60469,16947,28116,14656,60470,11509,60470,32791,60470,26868,38905,5303,60470,19309,60470
179,26435,13791,60470,10886,60470,29811,60469,26868,40586,6984,60470,19457,60470,16863,25091,15654,60470
180,60470,30035,60470,26868,41929,8327,60470,20751,60470,16636,24251,15610,60470,10461,60470,34563,60470
181,42769,9167,60470,19409,60470,16498,22067,15644,60470,11207,23664,23650,5451,2,31351,2,60470
182,44954,11351,60469,19866,60470,16939,20892,14647,60469,11039,60470,30516,60470,26868,46130,12527,60469
183,60470,16989,20304,13622,60470,10286,60469,28702,60470,26868,46718,13116,60469,19677,60470,17114,19884
184,60470,10458,60469,28519,60470,26868,47138,13536,60470,19747,60469,15742,18372,14925,60470,11414,60469
185,60470,26868,48650,15048,60470,19688,60469,15330,17028,14917,60470,11243,60469,33283,60470,26868,49994
186,60470,20378,60469,16285,15684,15886,60470,11682,60469,31124,57036,26868,54772,21170,60470,19718,60470
187,14507,14466,60470,9780,60469,24236,60470,26868,52514,18912,60470,20532,60470,16573,13499,14626,60470
188,60469,32939,60470,26868,53522,19920,60470,20266,60470,16590,12155,14027,60470,11191,60469,29850,60470
189,54867,21264,60469,20675,60470,14723,9299,14050,60470,11162,60469,31108,60470,26868,57723,24120,60470
190,60469,15912,7955,15494,60470,11565,60469,30609,60470,26868,59067,25464,60470,20306,60469,15624,6779
191,60470,9651,60469,23772,60470,26868,60243,26641,60470,20037,60469,15514,5099,13910,60470,10490,60470
192,60469,26867,61923,28321,60470,20654,60470,16034,3250,15011,60470,11120,60470,28848,60469,26867,63771
193,60470,20042,60470,14647,1654,15535,60470,11403,60470,30495,60469,26867,65367,31765,60470,20686,60470
194,65174,14654,60470,10622,60470,27871,60469,26867,1847,33781,60470,20066,60470,15458,63998,15529,60470
195,60470,28181,60469,26867,3023,34957,60470,19526,60470,14943,62990,15359,60470,11193,60470,29932,60469
196,4032,33804,60469,19770,60470,14812,61898,13511,60470,11063,60470,30559,60469,26867,5124,34208,60469
197,60470,15619,61226,15723,60470,10581,60470,32055,60469,26867,5796,27389,60470,19715,60469,15503,60470
198,60470,10826,60470,29506,60469,26868,6552,30517,60470,19573,60470,16131,60469,14918,60470,10199,60470
199,60469,26868,6552,30081,60470,19378,60470,14896,60469,14991,60470,10397,60470,31396,60470,26868,6551
200,60470,19489,60470,16136,58453,15380,60470,10524,60470,31922,60470,26868,8567,30751,60470,19919,60470
201,57530,15460,60469,11375,60470,32789,60470,26868,9491,30736,60470,19262,60470,14422,56018,15609,60469
202,60470,33251,60470,26868,11003,30014,60470,20182,60470,16222,55010,15501,60469,11431,60470,31680,60470
203,12012,28364,60469,19959,60470,15990,54254,15467,60469,10773,60470,34860,60470,26868,12768,28874,60470
204,60469,15458,53666,14133,60470,10802,60469,33875,60470,26868,13356,27047,60470,19511,60470,16745,52489
205,60470,11840,60469,31923,60470,26868,14532,30183,60470,18876,60470,15741,50893,14162,60470,10723,60469
206,60470,26868,16128,29358,60470,20244,60470,15414,50305,15587,60470,10208,60470,29045,51067,26868,26118
207,60470,19690,60470,15955,48709,14828,60470,10670,60470,33303,60469,26867,18312,28435,60470,19080,60470
208,47449,14951,60470,10697,60470,34982,56487,26867,23554,32565,60470,18400,60470,16156,46441,14190,60470
209,60470,31293,60077,26867,20972,29662,60470,18096,60470,16140,45349,14178,60470,11327,60470,34261,60469
210,21673,28250,60469,19546,60470,14910,44593,14540,60470,11064,60470,31511,60469,26868,22429,28212,60470
211,60470,13318,43500,14072,60470,10512,60470,33894,60469,26868,23521,27940,60470,18206,60470,16328,42156
212,60470,11253,60470,32056,60469,26868,24865,27719,60470,16829,60470,15616,41064,14162,60470,10837,60470
213,60469,26868,25957,27541,60470,17902,60470,15592,40392,13447,60470,10972,60470,34476,60469,26868,26629
214,60470,18625,60470,16011,39217,13750,60469,11215,60470,33375,60470,26868,27805,26312,60469,17949,60470
215,37369,14434,60469,11188,60470,32152,60470,26868,29653,30475,60469,16031,60470,15676,35521,14360,60469
216,60470,33656,57713,26868,34258,30117,60470,17633,60469,16580,33841,15432,60469,10626,60470,32846,60470
217,33181,29058,60470,16847,60469,16286,32160,14953,60470,10699,60470,30054,59076,26868,36255,21965,60470
218,60469,15636,31404,14199,60470,10359,60470,31938,60171,26868,35916,27666,60470,17671,60470,15681,31068
219,60469,11180,60470,33366,59873,26868,36550,27157,60470,17836,60470,15695,30480,14216,60470,10827,60469
220,55088,26868,41923,30816,60470,16784,60470,12888,29556,13888,60470,11415,60469,31896,58341,26868,39595
221,60469,17024,60470,16909,28212,13897,60470,10523,60470,33302,56732,26867,42547,29285,60469,17390,60470
222,27960,12702,60470,10929,60470,32189,57702,26868,41829,26920,60470,17572,60469,16842,26616,11892,60470
223,60470,29189,58569,26868,42306,26638,60470,17272,60470,14578,26279,12028,60470,11320,60470,36224,57472
224,43739,26688,60470,17901,60470,12994,25691,11825,60470,11899,60470,34556,56846,26868,44953,26016,60470
225,60470,15258,24347,11573,60470,12059,60470,35500,56768,26868,46375,26031,60470,16486,60470,16117,22835
226,60470,11218,60470,35262,58371,26868,46284,26384,60470,17200,60470,15917,20147,8719,60470,11292,60470
227,49726,26868,57618,34110,60469,18215,60470,15831,18467,9549,60470,11167,60470,33146,58711,26868,50313
228,60470,18174,60469,14605,18468,9696,60469,11958,60470,35088,55971,26868,53053,27436,60470,17338,60470
229,18467,10078,60470,11135,60469,32553,53059,26868,55965,28684,60470,16001,60470,15335,18467,10072,60470
230,60469,37006,54830,26868,54194,26413,60470,17366,60470,15621,18467,9318,60470,11381,60470,32365,49902
231,59121,29298,60470,17923,60470,15376,18467,10584,60470,10729,60470,36604,51188,26868,57835,26145,60470
232,60470,14773,18467,9799,60470,11121,60470,35741,51636,26868,57387,24719,60470,17781,60470,12338,18467
233,60470,11979,60470,35770,50315,26868,58709,25407,60469,17882,60470,14556,18467,10156,60470,10634,60470
234,49170,26868,59854,25380,60470,17125,60469,15296,18467,10147,60470,10921,60470,37877,50448,26868,58576
235,60470,17217,60469,14694,18468,8823,60469,11251,60470,37710,51075,26868,57949,24323,60470,16552,60470
236,18467,10300,60470,10867,60469,38249,52590,26868,56434,15957,60470,16405,60470,15152,18467,9680,60470
237,60469,40716,50631,26868,58393,17919,60470,17983,60470,15514,18467,9761,60470,12051,60470,41029,50978
238,58045,10576,60470,17000,60470,15332,18467,10651,60470,10871,60470,41381,52285,26868,56738,12399,60470
239,60470,15902,18719,10075,60470,10609,60470,40159,51051,26868,57721,10823,60469,17042,60470,15231,18887
240,60470,10924,60470,40481,50231,26868,58373,10848,60470,17389,60469,15515,18971,10046,60470,10804,60470
241,53105,26868,55415,8575,60470,18041,60470,13765,19055,10235,60469,10853,60470,44337,50984,26868,57452
242,60470,16962,60470,15574,19139,10252,60470,10405,60469,63333,49640,26868,58712,8846,60470,16942,60470
243,19223,9666,60470,10970,60469,59951,50465,26868,57803,5197,60470,16820,60470,15641,21239,8742,60470
244,26498,15998,33970,367,46707,26868,59544,4320,60470,16058,60470,14948,23004,9692,60469,11256,60470
245,48859,26868,55629,1062,60469,17132,60470,13874,24852,9668,60470,11339,60469,26867,47108,26868,55532
246,60470,17472,60469,13306,26028,9328,60470,11930,60470,26867,46662,26867,54801,65239,60470,17496,60469
247,27960,10197,60470,12834,60470,26868,44890,26868,54641,62312,60470,15291,60470,14830,28379,10046,60470
248,60470,26868,45199,26868,53912,60246,60470,16278,60470,15639,29976,8232,60469,12151,60470,26868,44411
249,53104,58261,60470,16208,60470,15963,30984,9307,60470,12696,60469,20578,44286,26868,52221,57962,60470
250,60470,14883,31572,10066,60470,13613,60469,26867,46487,26868,49433,53198,60469,17111,60470,14709,32412
251,60470,13660,60470,26867,43920,26868,51159,52831,60470,16605,60469,15392,34176,9679,60470,13939,60470
252,39947,26868,53368,52814,60470,15646,60469,14948,35941,10287,60469,14140,60470,26868,36446,26868,55105
253,60470,16079,60469,14963,37873,10431,60470,13685,60470,26867,35956,26868,53662,52536,60470,16888,60470
254,39804,10452,60470,13674,60470,26868,31330,26868,56356,54170,60470,17234,60470,15175,41316,10755,60470
255,60470,26868,29826,26869,56348,53325,60470,16906,60470,15081,42576,11594,60471,14767,60469,26867,19380
256,60470,16990,60470,14917,44593,11649,60470,15373,60469,26867,17365,11150,60469,15817,60470,14994,46189
257,60470,16406,60470,26868,15768,7870,60469,15324,60470,15730,47869,11231,60470,16515,60470,26868,14088
258,60470,16416,60469,15247,49213,11023,60470,17866,60470,26868,12744,1859,60470,16769,60469,14482,49970
259,60469,16878,60470,26868,11988,65072,60470,15506,60470,14730,50977,10690,60470,17263,60469,26867,10980
260,60470,15665,60470,14742,53245,11202,60470,18309,60470,26868,8711,59705,60470,16120,60470,15229,54589
