idx,1e,1u,2e,2u,3e,3u,4e,4u,5e,5u,6e,6u,7e,7u,8e,8u,9e,9u
85,58285,15643,60470,14401,60470,8860,60470,13366,60470,26868,30850,26868,10310,42243,29808,20560,58537
86,60470,14908,60470,8990,60470,13131,60469,26867,30111,26869,9033,40967,31152,19928,58874,14212,60470
87,60470,10051,60469,12728,60470,26868,37466,3864,32916,19500,59126,14992,60470,14946,60470,10435,60469
88,60470,26868,35450,1847,34428,20170,59378,15812,60470,14122,60469,9755,60470,15240,60470,26868,33685
89,35857,17723,59545,16708,60470,13043,60470,9976,60470,16725,60470,26868,32089,64023,37620,19806,59714
90,60470,13869,60470,9653,60470,15814,60470,26867,30157,62090,39972,19667,59630,15396,60470,14773,60470
91,60470,17507,60469,26867,27890,59823,42912,20207,59462,15590,60470,14720,60470,9696,60469,17496,60470
92,25117,57051,45433,20471,59378,15773,60470,14834,60470,10906,60469,17284,60470,26868,22681,54615,48793
93,59126,15421,60470,14937,60469,10421,60470,19409,60470,26868,19572,51506,51902,19769,58286,15211,60469
94,60470,10561,60470,20358,60470,26868,17304,49238,54338,19938,58201,14581,60470,13985,60470,9657,60470
95,60470,26868,14952,46718,56606,19338,58201,15561,60470,13979,60470,10120,60470,24014,60469,26867,12685
96,58033,20195,58454,14696,60470,13297,60470,10558,60469,23470,60470,26868,11004,40583,59462,20274,59462
97,60470,13891,60470,10013,60469,23558,60470,26868,8568,36849,60470,19197,60302,14848,60470,14772,60469
98,60470,28133,60470,26868,6720,34226,60469,19219,60470,15133,60470,14133,60470,10121,60470,28784,60470
99,6551,33509,60470,19378,60470,15854,60470,13051,60470,9950,60470,30829,60469,26867,6552,32067,60470
100,60470,15516,60470,14295,60469,9808,60470,30700,60470,26868,6552,31445,60470,20520,60637,14178,60470
101,60470,9627,60470,29196,60469,26868,6384,28362,60470,19929,61310,14905,60470,14564,60470,10333,60470
102,60469,26867,5712,29366,60470,19515,61730,15672,60470,15652,60470,10549,60469,29315,60470,26868,5292
103,60470,18967,61982,15557,14060,14061,46408,14061,60469,10340,60470,31299,60470,26868,5039,26379,60470
104,62066,15753,60470,14125,60470,10947,60470,31858,60469,26868,4956,25746,60470,19621,61982,14971,60470
105,60470,10679,60469,30654,58554,26868,6956,26291,60470,20080,61562,13029,60469,14941,60470,10434,60470
106,57559,26868,8371,27218,60469,18730,60722,14850,60470,15263,60470,10722,60470,30396,59840,26868,6929
107,60554,17029,60470,14296,60470,14682,60470,10969,60469,35007,59981,26868,6957,25047,61562,19276,60470
108,60470,14473,60470,11721,60469,32290,55757,26868,10173,25205,62486,19858,60469,14146,60470,14629,60470
109,60470,34995,52095,26868,12910,32161,63494,18730,60470,15297,60470,14712,60470,10799,60470,34395,50614
110,13383,27697,64250,18456,60470,15290,60470,14456,60470,10980,60470,31100,48737,26867,14504,28653,64754
111,60470,15030,60470,13852,60469,10728,60470,37860,50474,26868,12263,21152,899,18767,60470,15829,60469
112,60470,10813,60470,34397,49266,26868,11791,22149,2411,19580,60469,15628,60470,14170,60470,10648,60470
113,48932,26868,10613,20817,4258,18496,60470,14571,60470,13671,60470,11219,60470,39410,48353,26868,9344
114,5266,17662,60470,14686,60470,13732,60470,9887,60470,39024,50218,26867,6470,16842,5939,17785,60470
115,60470,13450,60469,10236,40376,38761,20092,524,50187,26868,5830,14951,8459,18672,60469,15551,60470
116,60470,10989,60470,37909,49422,26868,4075,9411,9970,18046,60470,16041,60470,13666,60470,10653,60470
117,49347,26868,2637,8507,11231,18376,60470,15451,60470,12902,60470,10679,60470,53094,48118,26867,2606
118,12491,17963,60470,14731,60470,13394,60470,11170,60469,59556,48612,26868,853,5907,12995,16932,60470
119,60470,12191,60469,10694,60470,60276,47308,26868,1652,5984,13583,17409,60470,15294,60470,11852,60470
120,21757,11257,38711,484,43656,26868,4716,5803,15011,17791,60470,14684,60470,11457,60470,11060,21007
121,39461,5858,46919,26868,25,1000,16019,17330,60470,14850,60470,10626,60470,11253,60469,25318,45323
122,614,894,17195,17951,60470,15431,60470,10186,60469,11131,60470,26868,46054,26868,64242,64384,18876
123,60469,15412,60470,9630,60470,11736,60470,26868,44326,26868,64290,63025,20471,16473,60470,14606,60470
124,60470,10985,60470,26868,44889,26868,62131,60808,22235,16433,60470,14131,60470,9694,60470,11470,60470
125,44509,26868,60746,57025,23580,17646,60470,14193,60470,8189,60470,11394,60469,26867,44915,26868,58997
126,24672,15951,60470,15441,60469,8675,60470,11738,60470,26868,43666,26868,59154,54467,26688,16771,60469
127,60470,9155,60470,12764,60470,26868,38666,26868,62138,54402,29040,16592,60469,14421,60470,9602,60470
128,60470,26867,36623,26868,61828,54254,31224,17566,60470,14693,60470,9022,60470,13111,60470,26868,34955
129,61312,51540,32988,16706,60470,14406,60470,10866,60470,12669,60469,26867,30947,26869,63556,56724,34501
130,60470,14460,60470,10072,60469,13187,60470,26868,27457,17068,36937,16119,60469,14519,60470,8709,60470
131,60470,26868,25021,14554,36936,16219,60470,13757,60470,9006,60470,14357,60470,26868,28004,26868,62551
132,36936,17055,60470,12489,60470,9503,60469,14487,60470,26868,25021,12195,36937,16690,61058,14623,60470
133,60469,14136,60470,26868,24433,8388,36937,16140,61646,14724,60469,9768,60470,14968,60470,26868,23845
134,36936,15618,62150,15150,60470,9065,60470,14554,60470,26868,23340,8598,36937,16030,62654,14833,60470
135,60470,15015,60469,26867,22837,6760,36936,16057,63243,14349,60469,9279,60470,15709,60470,26868,22249
136,36936,16920,63662,13998,60470,9166,60470,15611,60470,26868,21828,1561,36937,16465,63830,15199,60470
137,60470,15016,60469,26867,21661,3147,36937,16709,63662,14838,60470,9790,60469,16636,60470,26868,21829
138,36936,14309,62738,15013,60470,9461,60470,16089,60470,26868,22752,4228,36937,16681,62486,14888,60470
139,60470,17023,60470,26867,23004,1295,36937,16198,62402,14193,60470,9880,60469,15851,60470,26868,23089
140,36936,17478,62234,14637,60470,9510,60470,15704,60470,26868,23257,65338,36936,17029,61814,14574,60470
141,60470,13818,60470,26867,23676,1055,36937,14634,61478,15101,60470,9236,60469,15535,60470,26868,24013
142,36937,17216,61058,13530,60469,9381,60470,16916,60470,26868,24433,64334,36936,17527,60638,14132,60470
143,60470,16591,60470,26868,24853,62904,36936,17010,60470,14429,60470,9512,60470,15347,60469,26867,25021
144,36937,16196,60470,14831,60469,10154,60470,16665,60470,26868,25021,62900,36936,15492,60470,14233,60470
145,60470,16768,60470,26868,25021,62901,36936,16807,60470,16092,60470,10286,60470,16600,60469,26867,25021
146,36937,16638,60470,13898,60469,10075,60470,17529,60470,26868,25021,57570,35676,17938,60470,12979,60470
147,60470,16034,60470,26868,26281,63438,34752,16754,60470,14069,60470,10501,60470,15684,60469,26867,27205
148,34249,15991,60470,14604,60469,9844,60470,16976,60470,26868,27709,61256,33324,13934,60470,14751,60470
149,60470,16655,60470,26868,28633,56119,32904,17399,60470,15069,60470,10196,60470,17795,60469,26867,29054
150,32064,17019,60469,13845,60470,10461,60470,18584,60470,26868,29893,58399,31392,17113,60470,14640,60470
151,60470,16554,60470,26868,30565,60041,30132,17042,60470,14672,60470,9826,60470,17381,60469,26867,31826
152,29124,16330,60469,15023,60470,10058,60470,16575,60470,26868,32833,61026,27780,16409,60470,13671,60470
153,60470,17628,60470,26867,34177,59724,26184,16911,60470,14063,60469,9953,60470,16079,60470,26868,35774
154,24335,16959,60470,14753,60470,10643,60470,16387,60470,26868,37622,61544,22655,17121,60470,15004,60470
155,60470,16362,60469,26867,39302,63020,19884,16316,60469,15115,60470,9129,60470,16560,60470,26868,42074
